"m","n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","df_lrt","aic_F","aic_R","bic_F","bic_R"
2,100,0.215,0.825,0.936277045869853,0.00639199786633071,-666.915469760208,-666.918665759141,0.0549657165004784,1.08087666523421,1,1341.83093952042,1339.83733151828,1352.25162026437,1347.65284207625
2,100,0.215,0.825,0.243665768066815,1.35926001813073,-604.920705819287,-605.600335828353,0.0549657165004784,1.08087666523421,1,1217.84141163857,1217.20067165671,1228.26209238253,1225.01618221467
2,100,0.215,0.825,0.896619442794063,0.0168825820499023,-661.408003029238,-661.416444320263,0.0549657165004784,1.08087666523421,1,1330.81600605848,1328.83288864053,1341.23668680243,1336.64839919849
2,100,0.215,0.825,0.971934536463223,0.00123778007764486,-607.492273218368,-607.492892108407,0.0549657165004784,1.08087666523421,1,1222.98454643674,1220.98578421681,1233.40522718069,1228.80129477478
2,100,0.215,0.825,0.202771103927711,1.62230200823615,-625.100897502413,-625.912048506531,0.0549657165004784,1.08087666523421,1,1258.20179500483,1257.82409701306,1268.62247574878,1265.63960757103
2,100,0.215,0.825,0.329996184526557,0.948912818243798,-646.603050476098,-647.07750688522,0.0549657165004784,1.08087666523421,1,1301.2061009522,1300.15501377044,1311.62678169615,1307.9705243284
2,100,0.215,0.825,0.874742924415756,0.0248493925121238,-621.137913553118,-621.150338249374,0.0549657165004784,1.08087666523421,1,1250.27582710624,1248.30067649875,1260.69650785019,1256.11618705671
2,100,0.215,0.825,0.350152510868398,0.872904363924363,-643.909870205411,-644.346322387374,0.0549657165004784,1.08087666523421,1,1295.81974041082,1294.69264477475,1306.24042115478,1302.50815533271
2,100,0.215,0.825,0.384392917088049,0.75660549280542,-636.106887240391,-636.485189986794,0.0549657165004784,1.08087666523421,1,1280.21377448078,1278.97037997359,1290.63445522473,1286.78589053155
2,100,0.215,0.825,0.501137233789088,0.45252726440367,-646.036238892577,-646.262502524779,0.0549657165004784,1.08087666523421,1,1300.07247778515,1298.52500504956,1310.49315852911,1306.34051560752
2,100,0.215,0.825,0.752058406861268,0.0998094621052132,-646.151188317115,-646.201093048168,0.0549657165004784,1.08087666523421,1,1300.30237663423,1298.40218609634,1310.72305737818,1306.2176966543
2,100,0.215,0.825,0.927474998220426,0.00828503012644433,-638.933375020445,-638.937517535508,0.0549657165004784,1.08087666523421,1,1285.86675004089,1283.87503507102,1296.28743078484,1291.69054562898
2,100,0.215,0.825,0.592036841064175,0.287174579815655,-617.245460789354,-617.389048079261,0.0549657165004784,1.08087666523421,1,1242.49092157871,1240.77809615852,1252.91160232266,1248.59360671649
2,100,0.215,0.825,0.27525586250162,1.19036540333332,-623.730222060694,-624.325404762361,0.0549657165004784,1.08087666523421,1,1255.46044412139,1254.65080952472,1265.88112486534,1262.46632008269
2,100,0.215,0.825,0.766898605321784,0.0878731613177024,-649.713046063724,-649.756982644383,0.0549657165004784,1.08087666523421,1,1307.42609212745,1305.51396528877,1317.8467728714,1313.32947584673
2,100,0.215,0.825,0.0828523733942224,3.00804088320524,-653.415680946644,-654.919701388247,0.0549657165004784,1.08087666523421,1,1314.83136189329,1315.83940277649,1325.25204263724,1323.65491333446
2,100,0.215,0.825,0.520628495481347,0.412648079920018,-673.451126871757,-673.657450911717,0.0549657165004784,1.08087666523421,1,1354.90225374351,1353.31490182343,1365.32293448747,1361.1304123814
2,100,0.215,0.825,0.257549619047099,1.28188083240229,-642.547601269872,-643.188541686073,0.0549657165004784,1.08087666523421,1,1293.09520253974,1292.37708337215,1303.5158832837,1300.19259393011
2,100,0.215,0.825,0.362518921419512,0.829148304040245,-616.354575815395,-616.769149967415,0.0549657165004784,1.08087666523421,1,1240.70915163079,1239.53829993483,1251.12983237474,1247.35381049279
2,100,0.215,0.825,0.0942156546680439,2.80082776189465,-620.765760289849,-622.166174170796,0.0549657165004784,1.08087666523421,1,1249.5315205797,1250.33234834159,1259.95220132365,1258.14785889956
2,100,0.215,0.825,0.111444411366514,2.53361817467407,-646.286716682463,-647.5535257698,0.0549657165004784,1.08087666523421,1,1300.57343336493,1301.1070515396,1310.99411410888,1308.92256209756
2,100,0.215,0.825,0.288113953620957,1.12841369522403,-639.273138324881,-639.837345172493,0.0549657165004784,1.08087666523421,1,1286.54627664976,1285.67469034499,1296.96695739371,1293.49020090295
2,100,0.215,0.825,0.630281482986293,0.231679240297126,-633.8232233595,-633.939062979649,0.0549657165004784,1.08087666523421,1,1275.646446719,1273.8781259593,1286.06712746295,1281.69363651726
2,100,0.215,0.825,0.925534112444964,0.00873571597958289,-658.150776555689,-658.155144413679,0.0549657165004784,1.08087666523421,1,1324.30155311138,1322.31028882736,1334.72223385533,1330.12579938532
2,100,0.215,0.825,0.456545554366727,0.554350392430706,-645.458159712974,-645.73533490919,0.0549657165004784,1.08087666523421,1,1298.91631942595,1297.47066981838,1309.3370001699,1305.28618037634
2,100,0.215,0.825,0.207291681004963,1.59024116815658,-666.178626782869,-666.973747366947,0.0549657165004784,1.08087666523421,1,1340.35725356574,1339.94749473389,1350.77793430969,1347.76300529186
2,100,0.215,0.825,0.971336583938883,0.00129110827128898,-628.016160666113,-628.016806220249,0.0549657165004784,1.08087666523421,1,1264.03232133223,1262.0336124405,1274.45300207618,1269.84912299846
2,100,0.215,0.825,0.403242782170546,0.698634858260448,-669.84497578415,-670.194293213281,0.0549657165004784,1.08087666523421,1,1347.6899515683,1346.38858642656,1358.11063231225,1354.20409698453
2,100,0.215,0.825,0.05861545088158,3.57613298483398,-639.929684817098,-641.717751309515,0.0549657165004784,1.08087666523421,1,1287.8593696342,1289.43550261903,1298.28005037815,1297.25101317699
2,100,0.215,0.825,0.95232801497992,0.00357407470596627,-651.541995435021,-651.543782472374,0.0549657165004784,1.08087666523421,1,1311.08399087004,1309.08756494475,1321.50467161399,1316.90307550271
2,100,0.215,0.825,0.322136016219656,0.980254362538517,-633.824902099068,-634.315029280337,0.0549657165004784,1.08087666523421,1,1275.64980419814,1274.63005856067,1286.07048494209,1282.44556911864
2,100,0.215,0.825,0.254077810831046,1.3007415750094,-670.439433870547,-671.089804658052,0.0549657165004784,1.08087666523421,1,1348.87886774109,1348.1796093161,1359.29954848505,1355.99511987407
2,100,0.215,0.825,0.394006653682909,0.726541105128035,-653.360939584867,-653.724210137431,0.0549657165004784,1.08087666523421,1,1314.72187916973,1313.44842027486,1325.14255991369,1321.26393083283
2,100,0.215,0.825,0.0178658834123728,5.60925243260954,-612.859308240327,-615.663934456632,0.0549657165004784,1.08087666523421,1,1233.71861648065,1237.32786891326,1244.13929722461,1245.14337947123
2,100,0.215,0.825,0.0824207964825497,3.01650734099394,-679.339198163032,-680.847451833529,0.0549657165004784,1.08087666523421,1,1366.67839632606,1367.69490366706,1377.09907707002,1375.51041422502
2,100,0.215,0.825,0.560804819028181,0.338312643561949,-611.838248674091,-612.007404995872,0.0549657165004784,1.08087666523421,1,1231.67649734818,1230.01480999174,1242.09717809213,1237.83032054971
2,100,0.215,0.825,0.816292900290546,0.0539705359217351,-645.141018536742,-645.168003804702,0.0549657165004784,1.08087666523421,1,1298.28203707348,1296.3360076094,1308.70271781744,1304.15151816737
2,100,0.215,0.825,0.395246684092755,0.722739766103814,-628.561413428153,-628.922783311205,0.0549657165004784,1.08087666523421,1,1265.12282685631,1263.84556662241,1275.54350760026,1271.66107718037
2,100,0.215,0.825,0.191851370244713,1.70334296216242,-673.454914872726,-674.306586353807,0.0549657165004784,1.08087666523421,1,1354.90982974545,1354.61317270761,1365.3305104894,1362.42868326558
2,100,0.215,0.825,0.690804148352885,0.158216208151771,-677.971727942916,-678.050836046992,0.0549657165004784,1.08087666523421,1,1363.94345588583,1362.10167209398,1374.36413662978,1369.91718265195
2,100,0.215,0.825,0.829764121321019,0.0462267633779447,-638.776049499844,-638.799162881533,0.0549657165004784,1.08087666523421,1,1285.55209899969,1283.59832576307,1295.97277974364,1291.41383632103
2,100,0.215,0.825,0.514290213480835,0.425328332160689,-642.878982374116,-643.091646540197,0.0549657165004784,1.08087666523421,1,1293.75796474823,1292.18329308039,1304.17864549218,1299.99880363836
2,100,0.215,0.825,0.307866749687226,1.03980533701247,-638.738036504265,-639.257939172772,0.0549657165004784,1.08087666523421,1,1285.47607300853,1284.51587834554,1295.89675375248,1292.33138890351
2,100,0.215,0.825,0.863249037507019,0.0296665364467117,-620.854123887497,-620.86895715572,0.0549657165004784,1.08087666523421,1,1249.70824777499,1247.73791431144,1260.12892851895,1255.55342486941
2,100,0.215,0.825,0.141731871888194,2.15905456981545,-652.312042059787,-653.391569344694,0.0549657165004784,1.08087666523421,1,1312.62408411957,1312.78313868939,1323.04476486353,1320.59864924735
2,100,0.215,0.825,0.0882409456990962,2.90617465666446,-595.290153874287,-596.743241202619,0.0549657165004784,1.08087666523421,1,1198.58030774857,1199.48648240524,1209.00098849253,1207.3019929632
2,100,0.215,0.825,0.634439769266923,0.226088057639572,-678.171169653872,-678.284213682692,0.0549657165004784,1.08087666523421,1,1364.34233930774,1362.56842736538,1374.7630200517,1370.38393792335
2,100,0.215,0.825,0.319203416644074,0.992207596140815,-658.531244653187,-659.027348451257,0.0549657165004784,1.08087666523421,1,1325.06248930637,1324.05469690251,1335.48317005033,1331.87020746048
2,100,0.215,0.825,0.312043796688885,1.02200539075443,-645.221462566879,-645.732465262256,0.0549657165004784,1.08087666523421,1,1298.44292513376,1297.46493052451,1308.86360587771,1305.28044108248
2,100,0.215,0.825,0.419213657642089,0.652518581528057,-630.27466927486,-630.600928565624,0.0549657165004784,1.08087666523421,1,1268.54933854972,1267.20185713125,1278.97001929367,1275.01736768921
2,100,0.215,0.825,0.467076252440736,0.528884415141647,-627.647119720858,-627.911561928428,0.0549657165004784,1.08087666523421,1,1263.29423944172,1261.82312385686,1273.71492018567,1269.63863441482
2,100,0.215,0.825,0.91444199486811,0.0115427923251445,-648.270112246173,-648.275883642335,0.0549657165004784,1.08087666523421,1,1304.54022449235,1302.55176728467,1314.9609052363,1310.36727784263
2,100,0.215,0.825,0.869467161892145,0.0270061042526777,-598.476443859117,-598.489946911244,0.0549657165004784,1.08087666523421,1,1204.95288771823,1202.97989382249,1215.37356846219,1210.79540438045
2,100,0.215,0.825,0.383128262539125,0.760640153320082,-615.65833321456,-616.03865329122,0.0549657165004784,1.08087666523421,1,1239.31666642912,1238.07730658244,1249.73734717307,1245.8928171404
2,100,0.215,0.825,0.605496359188582,0.266785387015943,-615.388134337686,-615.521527031194,0.0549657165004784,1.08087666523421,1,1238.77626867537,1237.04305406239,1249.19694941932,1244.85856462035
2,100,0.215,0.825,0.637277769404543,0.222320109357042,-659.574128755818,-659.685288810496,0.0549657165004784,1.08087666523421,1,1327.14825751164,1325.37057762099,1337.56893825559,1333.18608817896
2,100,0.215,0.825,0.00849946661017324,6.92509102909571,-638.937643183339,-642.400188697886,0.0549657165004784,1.08087666523421,1,1285.87528636668,1290.80037739577,1296.29596711063,1298.61588795374
2,100,0.215,0.825,0.355365693475692,0.854204238427428,-604.625611504957,-605.052713624171,0.0549657165004784,1.08087666523421,1,1217.25122300991,1216.10542724834,1227.67190375387,1223.92093780631
2,100,0.215,0.825,0.671334564683036,0.180045007477929,-669.12443685811,-669.214459361849,0.0549657165004784,1.08087666523421,1,1346.24887371622,1344.4289187237,1356.66955446017,1352.24442928166
2,100,0.215,0.825,0.504930072052881,0.444559242826244,-653.240481980974,-653.462761602387,0.0549657165004784,1.08087666523421,1,1314.48096396195,1312.92552320477,1324.9016447059,1320.74103376274
2,100,0.215,0.825,0.51211317584983,0.429746881326082,-637.403200720181,-637.618074160844,0.0549657165004784,1.08087666523421,1,1282.80640144036,1281.23614832169,1293.22708218431,1289.05165887965
2,100,0.215,0.825,0.961275387748282,0.00235741069400319,-602.940673928124,-602.941852633471,0.0549657165004784,1.08087666523421,1,1213.88134785625,1211.88370526694,1224.3020286002,1219.69921582491
2,100,0.215,0.825,0.126692328552781,2.33257279411578,-616.868431937138,-618.034718334195,0.0549657165004784,1.08087666523421,1,1241.73686387428,1242.06943666839,1252.15754461823,1249.88494722636
2,100,0.215,0.825,0.523929100335573,0.406151976233332,-626.268444918323,-626.47152090644,0.0549657165004784,1.08087666523421,1,1260.53688983665,1258.94304181288,1270.9575705806,1266.75855237084
2,100,0.215,0.825,0.00872714506370313,6.87783014635352,-601.090337823008,-604.529252896184,0.0549657165004784,1.08087666523421,1,1210.18067564602,1215.05850579237,1220.60135638997,1222.87401635033
2,100,0.215,0.825,0.816709382096554,0.0537216757759325,-635.130562822281,-635.157423660169,0.0549657165004784,1.08087666523421,1,1278.26112564456,1276.31484732034,1288.68180638851,1284.1303578783
2,100,0.215,0.825,0.0374381996305783,4.33036578007,-626.591428627833,-628.756611517868,0.0549657165004784,1.08087666523421,1,1261.18285725567,1263.51322303574,1271.60353799962,1271.3287335937
2,100,0.215,0.825,0.573854878494771,0.316275002906877,-658.426411266824,-658.584548768278,0.0549657165004784,1.08087666523421,1,1324.85282253365,1323.16909753656,1335.2735032776,1330.98460809452
2,100,0.215,0.825,0.226625413601805,1.46191661326952,-685.19313860722,-685.924096913855,0.0549657165004784,1.08087666523421,1,1378.38627721444,1377.84819382771,1388.80695795839,1385.66370438567
2,100,0.215,0.825,0.898314738368069,0.016330421564362,-645.963346390686,-645.971511601468,0.0549657165004784,1.08087666523421,1,1299.92669278137,1297.94302320294,1310.34737352532,1305.7585337609
2,100,0.215,0.825,0.522859201585016,0.408249751816584,-632.761377406984,-632.965502282892,0.0549657165004784,1.08087666523421,1,1273.52275481397,1271.93100456578,1283.94343555792,1279.74651512375
2,100,0.215,0.825,0.0624012524596839,3.47238568212015,-664.475416596983,-666.211609438043,0.0549657165004784,1.08087666523421,1,1336.95083319397,1338.42321887609,1347.37151393792,1346.23872943405
2,100,0.215,0.825,0.0286241979394352,4.79007393169809,-641.13576751917,-643.530804485019,0.0549657165004784,1.08087666523421,1,1290.27153503834,1293.06160897004,1300.69221578229,1300.877119528
2,100,0.215,0.825,0.812982540826955,0.0559701553379455,-624.396599611734,-624.424584689403,0.0549657165004784,1.08087666523421,1,1256.79319922347,1254.84916937881,1267.21387996742,1262.66467993677
2,100,0.215,0.825,0.0232516998090161,5.14960215803717,-613.006261818618,-615.581062897637,0.0549657165004784,1.08087666523421,1,1234.01252363724,1237.16212579527,1244.43320438119,1244.97763635324
2,100,0.215,0.825,0.276505313090134,1.18418669406469,-672.025737185193,-672.617830532226,0.0549657165004784,1.08087666523421,1,1352.05147437039,1351.23566106445,1362.47215511434,1359.05117162242
2,100,0.215,0.825,0.000720783841935685,11.4348734382847,-648.128670565539,-653.846107284681,0.0549657165004784,1.08087666523421,1,1304.25734113108,1313.69221456936,1314.67802187503,1321.50772512733
2,100,0.215,0.825,0.302298717067284,1.06402610326745,-618.40598916804,-618.938002219674,0.0549657165004784,1.08087666523421,1,1244.81197833608,1243.87600443935,1255.23265908003,1251.69151499731
2,100,0.215,0.825,0.612816570140005,0.256093781832533,-614.30165355941,-614.429700450326,0.0549657165004784,1.08087666523421,1,1236.60330711882,1234.85940090065,1247.02398786277,1242.67491145862
2,100,0.215,0.825,0.528100383507622,0.398045477978712,-638.137011879142,-638.336034618131,0.0549657165004784,1.08087666523421,1,1284.27402375828,1282.67206923626,1294.69470450224,1290.48757979423
2,100,0.215,0.825,0.88682845227705,0.0202545489910335,-608.961045318263,-608.971172592758,0.0549657165004784,1.08087666523421,1,1225.92209063653,1223.94234518552,1236.34277138048,1231.75785574348
2,100,0.215,0.825,0.712510290477645,0.13578251723925,-591.721256667415,-591.789147926035,0.0549657165004784,1.08087666523421,1,1191.44251333483,1189.57829585207,1201.86319407878,1197.39380641003
2,100,0.215,0.825,0.263766059563167,1.24888229877183,-659.539977703073,-660.164418852459,0.0549657165004784,1.08087666523421,1,1327.07995540615,1326.32883770492,1337.5006361501,1334.14434826288
2,100,0.215,0.825,0.653328429024886,0.201729526427016,-637.047898506892,-637.148763270105,0.0549657165004784,1.08087666523421,1,1282.09579701378,1280.29752654021,1292.51647775774,1288.11303709817
2,100,0.215,0.825,0.195124178977939,1.67849780152483,-638.005846571455,-638.845095472218,0.0549657165004784,1.08087666523421,1,1284.01169314291,1283.69019094444,1294.43237388686,1291.5057015024
2,100,0.215,0.825,0.163512801599381,1.94143506574164,-629.480215786459,-630.45093331933,0.0549657165004784,1.08087666523421,1,1266.96043157292,1266.90186663866,1277.38111231687,1274.71737719662
2,100,0.215,0.825,0.843693537008826,0.038876497357478,-644.990163870927,-645.009602119606,0.0549657165004784,1.08087666523421,1,1297.98032774185,1296.01920423921,1308.40100848581,1303.83471479718
2,100,0.215,0.825,0.600792918988119,0.273801649896541,-637.64154366981,-637.778444494759,0.0549657165004784,1.08087666523421,1,1283.28308733962,1281.55688898952,1293.70376808357,1289.37239954748
2,100,0.215,0.825,0.342623239865312,0.900591193654691,-624.546154302794,-624.996449899621,0.0549657165004784,1.08087666523421,1,1257.09230860559,1255.99289979924,1267.51298934954,1263.80841035721
2,100,0.215,0.825,0.914513475780401,0.011523438906579,-642.709100859812,-642.714862579266,0.0549657165004784,1.08087666523421,1,1293.41820171962,1291.42972515853,1303.83888246358,1299.2452357165
2,100,0.215,0.825,0.511641883657418,0.430707722805437,-613.37973917508,-613.595093036483,0.0549657165004784,1.08087666523421,1,1234.75947835016,1233.19018607297,1245.18015909411,1241.00569663093
2,100,0.215,0.825,0.482699081337464,0.492759159891648,-633.057377170557,-633.303756750503,0.0549657165004784,1.08087666523421,1,1274.11475434111,1272.60751350101,1284.53543508507,1280.42302405897
2,100,0.215,0.825,0.92708204898543,0.00837530367266481,-618.640720760941,-618.644908412778,0.0549657165004784,1.08087666523421,1,1245.28144152188,1243.28981682556,1255.70212226584,1251.10532738352
2,100,0.215,0.825,0.206526084969409,1.59561255898166,-607.746415511141,-608.544221790632,0.0549657165004784,1.08087666523421,1,1223.49283102228,1223.08844358126,1233.91351176623,1230.90395413923
2,100,0.215,0.825,0.927183589765512,0.0083519291090397,-619.914466340924,-619.918642305478,0.0549657165004784,1.08087666523421,1,1247.82893268185,1245.83728461096,1258.2496134258,1253.65279516892
