"n","target_cv","actual_cv","maxmin_ratio","p","q","p_value","Lambda","loglik_F","loglik_R","aic_F","aic_R","bic_F","bic_R"
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.1346117102264e-74,348.274949391838,-60909.2104655845,-61083.3479402805,121838.420931169,122178.695880561,121910.524334889,122221.957922793
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.61162682455051e-85,397.728516169009,-61018.7614554419,-61217.6257135264,122057.522910884,122447.251427053,122129.626314604,122490.513469285
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.35421496361824e-102,478.980302600103,-61063.2609325517,-61302.7510838517,122146.521865103,122617.502167703,122218.625268823,122660.764209935
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.88666748428238e-92,431.259013063085,-61009.3484002128,-61224.9779067443,122038.696800426,122461.955813489,122110.800204145,122505.217855721
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.29999371206532e-84,395.028174629828,-61141.7233197558,-61339.2374070707,122303.446639512,122690.474814141,122375.550043231,122733.736856373
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.09885365657917e-99,462.624568395506,-60825.1087373763,-61056.421021574,121670.217474753,122124.842043148,121742.320878472,122168.10408538
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.69902395962078e-92,431.818477151872,-60898.8840820864,-61114.7933206623,121817.768164173,122241.586641325,121889.871567893,122284.848683556
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.31267493256127e-92,433.900054742335,-60619.3278131882,-60836.2778405593,121258.655626376,121684.555681119,121330.759030096,121727.817723351
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.20789255050738e-83,389.129264336239,-61154.3281666268,-61348.892798795,122328.656333254,122709.78559759,122400.759736973,122753.047639822
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.9934284630125e-97,453.66880432413,-61038.7296254969,-61265.564027659,122097.459250994,122543.128055318,122169.562654714,122586.39009755
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.39888731325588e-98,460.443422283512,-61153.0951150078,-61383.3168261495,122326.190230016,122778.633652299,122398.293633735,122821.895694531
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.19445422157702e-93,438.715955361913,-60840.6903445911,-61060.0483222721,121701.380689182,122132.096644544,121773.484092902,122175.358686776
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.70075085006762e-92,432.450466972135,-60773.3886909526,-60989.6139244387,121566.777381905,121991.227848877,121638.880785625,122034.489891109
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.79059362349901e-108,507.272959607828,-60889.9128916699,-61143.5493714738,121799.82578334,122299.098742948,121871.92918706,122342.360785179
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.24001234975667e-93,435.095590940939,-60708.7783941472,-60926.3261896177,121437.556788294,121864.652379235,121509.660192014,121907.914421467
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.49402610879238e-98,457.903691858432,-60994.1780794184,-61223.1299253476,122008.356158837,122458.259850695,122080.459562556,122501.521892927
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.15538137161789e-96,450.642027934955,-60801.2542019189,-61026.5752158864,121622.508403838,122065.150431773,121694.611807558,122108.412474005
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.23089486343368e-86,406.26670003646,-60979.3259326226,-61182.4592826408,121978.651865245,122376.918565282,122050.755268965,122420.180607514
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.39408381161102e-81,379.519453998582,-61001.1089142645,-61190.8686412637,122022.217828529,122393.737282527,122094.321232249,122436.999324759
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.66241163534258e-94,440.605997412466,-61199.8554780973,-61420.1584768036,122419.710956195,122852.316953607,122491.814359914,122895.578995839
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.27704767224278e-87,409.658138863,-61229.5203677679,-61434.3494371994,122479.040735536,122880.698874399,122551.144139256,122923.960916631
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,9.87616447910491e-84,392.824636225138,-60598.8889764103,-60795.3012945229,121217.777952821,121602.602589046,121289.88135654,121645.864631278
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.66687289714523e-94,439.887511987647,-60967.9454595421,-61187.8892155359,121955.890919084,122387.778431072,122027.994322804,122431.040473304
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.96778228465013e-89,416.97673220154,-61100.6341841308,-61309.1225502316,122221.268368262,122630.245100463,122293.371771981,122673.507142695
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.24180951288847e-96,448.713266380597,-61161.2117444719,-61385.5683776622,122342.423488944,122783.136755324,122414.526892664,122826.398797556
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.04302964009831e-95,448.240176451945,-60826.4440147071,-61050.5641029331,121672.888029414,122113.128205866,121744.991433134,122156.390248098
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.73194956825602e-93,434.963510240093,-61226.7648501915,-61444.2466053116,122473.529700383,122900.493210623,122545.633104103,122943.755252855
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.62671206289146e-93,438.095394276301,-61214.4307997446,-61433.4784968827,122448.861599489,122878.956993765,122520.965003209,122922.219035997
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.3360256655968e-86,404.262781669313,-61199.6841590919,-61401.8155499266,122419.368318184,122815.631099853,122491.471721904,122858.893142085
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.48431214129594e-92,430.690637282081,-61278.4002388181,-61493.7455574591,122576.800477636,122999.491114918,122648.903881356,123042.75315715
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.28804614423419e-100,469.060108625301,-60693.5455820117,-60928.0756363244,121407.091164023,121868.151272649,121479.194567743,121911.413314881
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.05434032377941e-95,446.081697186892,-60974.4704243038,-61197.5112728973,121968.940848608,122407.022545795,122041.044252327,122450.284588026
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.96715501531166e-107,501.635413607961,-61063.2892515645,-61314.1069583685,122146.578503129,122640.213916737,122218.681906849,122683.475958969
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.83348915460608e-88,413.846295688651,-61152.8806429011,-61359.8037907454,122325.761285802,122731.607581491,122397.864689522,122774.869623723
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.24157492832148e-82,383.930593059573,-61094.8367429217,-61286.8020394514,122209.673485843,122585.604078903,122281.776889563,122628.866121135
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.95943522179984e-76,358.210017366451,-61152.1473538442,-61331.2523625274,122324.294707688,122674.504725055,122396.398111408,122717.766767287
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.36248352884951e-102,478.973261149644,-61178.4430239344,-61417.9296545093,122376.886047869,122847.859309019,122448.989451589,122891.12135125
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.41081284628137e-92,433.755191898133,-61097.4996598424,-61314.3772557915,122214.999319685,122640.754511583,122287.102723405,122684.016553815
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.99269377485028e-85,399.852996310001,-61218.8375992371,-61418.7640973921,122457.675198474,122849.528194784,122529.778602194,122892.790237016
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.3702094668923e-100,467.438908321899,-61104.608345873,-61338.3278000339,122229.216691746,122688.655600068,122301.320095466,122731.9176423
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.73824441888312e-104,487.300124899746,-60976.8893521065,-61220.5394145563,121973.778704213,122453.078829113,122045.882107933,122496.340871345
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.79609367622397e-91,425.969600922675,-61328.4692749934,-61541.4540754548,122676.938549987,123094.90815091,122749.041953707,123138.170193141
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.67876956103729e-84,393.937042526697,-61117.1799273702,-61314.1484486335,122254.35985474,122640.296897267,122326.46325846,122683.558939499
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.09418327021579e-78,369.471910218926,-61128.3580850082,-61313.0940401176,122276.716170016,122638.188080235,122348.819573736,122681.450122467
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.09290361318026e-78,369.474263274256,-60864.9594587299,-61049.696590367,121749.91891746,122111.393180734,121822.022321179,122154.655222966
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.68500150938736e-87,408.208108569714,-61049.2813829211,-61253.385437206,122118.562765842,122518.770874412,122190.666169562,122562.032916644
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.12995635939312e-96,449.665733948495,-61397.1485802454,-61621.9814472197,122814.297160491,123255.962894439,122886.400564211,123299.224936671
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.71840283650652e-86,402.85570215284,-61486.4290384183,-61687.8568894947,122992.858076837,123387.713778989,123064.961480556,123430.975821221
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.27613474580175e-78,367.999023443714,-60990.7774424608,-61174.7769541826,122001.554884922,122361.553908365,122073.658288641,122404.815950597
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,9.5254443222504e-94,439.1706334349,-61170.740640738,-61390.3259574555,122361.481281476,122792.651914911,122433.584685196,122835.913957143
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.96860862681014e-88,412.037765222412,-60972.3975945935,-61178.4164772047,121964.795189187,122368.832954409,122036.898592907,122412.094996641
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.55576942249955e-101,475.1877741059,-61198.5056368193,-61436.0995238722,122417.011273639,122884.199047744,122489.114677358,122927.461089976
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.2165924810498e-95,446.725754931933,-60853.1490853776,-61076.5119628436,121726.298170755,122165.023925687,121798.401574475,122208.285967919
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.21048564544962e-91,428.226391205506,-60803.5477501152,-61017.6609457179,121627.09550023,122047.321891436,121699.19890395,122090.583933668
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.05965968388707e-94,442.247384747694,-61070.0544380453,-61291.1781304192,122160.108876091,122594.356260838,122232.21227981,122637.61830307
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.1755835676703e-81,380.668319669261,-61035.8572505687,-61226.1914104033,122091.714501137,122464.382820807,122163.817904857,122507.644863039
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.35398194417934e-89,418.846170265984,-60816.8155998676,-61026.2386850006,121653.631199735,122064.477370001,121725.734603455,122107.739412233
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.97509646476722e-98,460.833885809072,-60761.0465373869,-60991.4634802915,121542.093074774,121994.926960583,121614.196478494,122038.189002815
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.42405659706792e-101,475.365439947112,-60881.8757195244,-61119.5584394979,121783.751439049,122251.116878996,121855.854842769,122294.378921228
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.87934790179692e-83,389.238574443938,-61085.0627645768,-61279.6820517988,122190.125529154,122571.364103598,122262.228932873,122614.626145829
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.41376092647888e-84,395.65680778143,-61251.7944202364,-61449.6228241271,122523.588840473,122911.245648254,122595.692244192,122954.507690486
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.70206300254598e-100,468.821903569551,-60768.0071177828,-61002.4180695676,121556.014235566,122016.836139135,121628.117639285,122060.098181367
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.19577810936235e-84,397.068674074937,-60825.635020692,-61024.1693577295,121671.270041384,122060.338715459,121743.373445104,122103.600757691
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.00733978754766e-97,457.561131659881,-60919.8094561346,-61148.5900219646,121859.618912269,122309.180043929,121931.722315989,122352.442086161
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.28291862513203e-91,427.431652050858,-60676.7367781599,-60890.4526041853,121373.47355632,121792.905208371,121445.57696004,121836.167250603
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.10924289503778e-103,481.689515497434,-61264.5948679407,-61505.4396256894,122549.189735881,123022.879251379,122621.293139601,123066.141293611
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.41591306760769e-97,455.108164117424,-61014.6284353244,-61242.1825173832,122049.256870649,122496.365034766,122121.360274369,122539.627076998
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.42501942013908e-90,424.481790837453,-60867.393459827,-61079.6343552457,121754.786919654,122171.268710491,121826.890323374,122214.530752723
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.84892356407507e-91,427.716561776935,-61078.9792645624,-61292.8375454508,122177.958529125,122597.675090902,122250.061932844,122640.937133133
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.92430741961489e-88,413.782893124779,-60896.2317507003,-61103.1231972627,121812.463501401,122218.246394525,121884.56690512,122261.508436757
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.48589551337361e-75,354.964708168816,-60893.9204644488,-61071.4028185332,121807.840928898,122154.805637066,121879.944332617,122198.067679298
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.82036133932241e-99,465.622808023138,-61266.28559472,-61499.0969987316,122552.57118944,123010.193997463,122624.67459316,123053.456039695
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.5564450285097e-79,371.731703755737,-60847.5165963787,-61033.3824482566,121715.033192757,122078.764896513,121787.136596477,122122.026938745
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.32975076675529e-75,354.060146332296,-60947.0485516866,-61124.0786248527,121914.097103373,122260.157249705,121986.200507093,122303.419291937
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.04139525025199e-98,462.119545384005,-60802.063634931,-61033.123407623,121624.127269862,122078.246815246,121696.230673582,122121.508857478
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.35432544970727e-91,429.210779585876,-61132.7137963766,-61347.3191861695,122285.427592753,122706.638372339,122357.530996473,122749.900414571
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.13831251981024e-93,438.812679138515,-60615.7347497481,-60835.1410893173,121251.469499496,121682.282178635,121323.572903216,121725.544220867
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.97729187236954e-99,462.65494623073,-61133.3819749981,-61364.7094481135,122286.763949996,122741.418896227,122358.867353716,122784.680938459
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.35941752699262e-83,390.36367416798,-60682.3656671112,-60877.5475041952,121384.731334222,121767.09500839,121456.834737942,121810.357050622
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.68597893743597e-97,455.591075038858,-61086.8267445065,-61314.6222820259,122193.653489013,122641.244564052,122265.756892733,122684.506606284
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.85502887440912e-89,416.698187831338,-61268.0729757805,-61476.4220696962,122556.145951561,122964.844139392,122628.249355281,123008.106181624
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.03459184837116e-91,429.751880710784,-61312.5760222949,-61527.4519626503,122645.15204459,123066.903925301,122717.25544831,123110.165967532
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.03959236999182e-88,415.86132386986,-60996.8148991072,-61204.7455610421,122013.629798214,122421.491122084,122085.733201934,122464.753164316
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.11043810630236e-74,347.848730857761,-60815.4111381432,-60989.3355035721,121650.822276286,121990.671007144,121722.925680006,122033.933049376
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.17325619735675e-87,410.990796520578,-61186.0249248865,-61391.5203231467,122392.049849773,122795.040646293,122464.153253493,122838.302688525
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.1866094136716e-105,493.000990432163,-61011.3290861369,-61257.829581353,122042.658172274,122527.659162706,122114.761575994,122570.921204938
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.06113969190226e-98,458.943752526087,-61067.0306872547,-61296.5025635178,122154.061374509,122605.005127036,122226.164778229,122648.267169267
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.1717925491761e-81,383.223066484526,-60631.0815266019,-60822.6930598441,121282.163053204,121657.386119688,121354.266456923,121700.64816192
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.0002712791981e-101,476.074886712828,-60915.3671911332,-61153.4046344896,121850.734382266,122318.809268979,121922.837785986,122362.071311211
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.37437179249955e-87,407.589250390607,-60926.5033318662,-61130.2979570615,121873.006663732,122272.595914123,121945.110067452,122315.857956355
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.2076517949506e-87,407.342328990155,-61111.6240432139,-61315.295207709,122243.248086428,122642.590415418,122315.351490148,122685.85245765
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.80714305518858e-83,388.668471496683,-61210.4129989506,-61404.7472346989,122440.825997901,122821.494469398,122512.929401621,122864.75651163
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.07141262503184e-92,432.983517424407,-60935.2291151302,-61151.7208738424,121890.45823026,122315.441747685,121962.56163398,122358.703789917
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.5447816509807e-87,407.250454167384,-61326.2778608413,-61529.903087925,122672.555721683,123071.80617585,122744.659125402,123115.068218082
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.25209084166112e-66,310.37753101236,-60947.5832799199,-61102.7720454261,121915.16655984,122217.544090852,121987.26996356,122260.806133084
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.27977642366823e-93,436.686552732994,-60840.4013326041,-61058.7446089705,121700.802665208,122129.489217941,121772.906068928,122172.751260173
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.20028728345121e-74,347.159113009606,-61168.9400215264,-61342.5195780312,122357.880043053,122697.039156062,122429.983446772,122740.301198294
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.65849903578694e-85,400.091004952279,-60974.4364659318,-61174.481968408,121968.872931864,122360.963936816,122040.976335583,122404.225979048
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,9.62540926284115e-105,490.024820695035,-61159.0252335721,-61404.0376439196,122338.050467144,122820.075287839,122410.153870864,122863.337330071
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.49880736200449e-97,453.816155445806,-61079.9090250563,-61306.8171027792,122179.818050113,122625.634205558,122251.921453832,122668.89624779
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.68373505884404e-100,470.404365739552,-60818.9287696299,-61054.1309524997,121657.85753926,122120.261904999,121729.96094298,122163.523947231
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.48729443190287e-98,461.403663597768,-61183.5232810871,-61414.225112886,122387.046562174,122840.450225772,122459.149965894,122883.712268004
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.35363540301242e-87,408.880024436177,-60763.0756086113,-60967.5156208294,121546.151217223,121947.031241659,121618.254620942,121990.293283891
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.76459049080551e-93,437.931935688583,-61323.6670332418,-61542.6330010861,122667.334066484,123097.266002172,122739.437470203,123140.528044404
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.51310442730582e-111,518.012087047551,-61022.0447150478,-61281.0507585716,122064.089430096,122574.101517143,122136.192833815,122617.363559375
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.43307968380702e-80,376.432480406584,-60992.3113471347,-61180.527587338,122004.622694269,122373.055174676,122076.726097989,122416.317216908
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.91361271599932e-95,446.176459795737,-61074.42104503,-61297.5092749279,122168.84209006,122607.018549856,122240.94549378,122650.280592088
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.49432407942879e-92,432.61022638109,-60893.4046333785,-61109.7097465691,121806.809266757,122231.419493138,121878.912670477,122274.68153537
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.81919481524668e-103,481.78720127359,-61018.3800588805,-61259.2736595173,122056.760117761,122530.547319035,122128.863521481,122573.809361266
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.06785108507815e-87,411.179981803754,-60893.2900972988,-61098.8800882007,121806.580194598,122209.760176401,121878.683598317,122253.022218633
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.5569821574895e-104,486.171678349128,-61168.6234818048,-61411.7093209793,122357.24696361,122835.418641959,122429.350367329,122878.680684191
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.02202683312811e-93,435.157013998367,-60874.6273760393,-61092.2058830385,121769.254752079,122196.411766077,121841.358155798,122239.673808309
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.69179596173905e-99,465.769925851069,-61478.8179969437,-61711.7029598693,122977.635993887,123435.405919739,123049.739397607,123478.66796197
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.62516187853771e-84,394.839266029448,-60919.8456259593,-61117.265258974,121859.691251919,122246.530517948,121931.794655638,122289.79256018
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.87696552934883e-88,413.216175047331,-60763.4694077148,-60970.0774952384,121546.93881543,121952.154990477,121619.042219149,121995.417032709
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.5904829245873e-81,381.628149518103,-61396.1136663984,-61586.9277411574,122812.227332797,123185.855482315,122884.330736517,123229.117524547
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.3726868839057e-82,384.447611146985,-61108.9425931563,-61301.1663987298,122237.885186313,122614.33279746,122309.988590032,122657.594839691
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.76460681758468e-93,437.029870993676,-61066.7310011352,-61285.245936632,122153.46200227,122582.491873264,122225.56540599,122625.753915496
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,2.1226338893363e-84,395.915163476471,-61036.7801517373,-61234.7377334756,122093.560303475,122481.475466951,122165.663707194,122524.737509183
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.69848904442119e-92,433.38233377946,-61127.0841441721,-61343.7753110618,122274.168288344,122699.550622124,122346.271692064,122742.812664356
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.385763580319e-100,469.001286973435,-61172.6930688376,-61407.1937123244,122365.386137675,122826.387424649,122437.489541395,122869.649466881
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.92159450388418e-100,470.138960312761,-61142.0104131019,-61377.0798932582,122304.020826204,122766.159786516,122376.124229924,122809.421828748
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.47032058356091e-73,345.722980553634,-61201.4734137023,-61374.3349039791,122422.946827405,122760.669807958,122495.050231124,122803.93185019
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.6528420940945e-92,431.843720465069,-61222.6502307659,-61438.5720909985,122465.300461532,122889.144181997,122537.403865252,122932.406224229
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.65149497009866e-90,422.104605314962,-61148.8980920551,-61359.9503947125,122317.79618411,122731.900789425,122389.89958783,122775.162831657
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.02772357176937e-88,412.693828352829,-61082.0576898479,-61288.4046040243,122184.115379696,122588.809208049,122256.218783416,122632.07125028
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.31569087216297e-88,411.682591598161,-61116.5291639981,-61322.3704597972,122253.058327996,122656.740919594,122325.161731716,122700.002961826
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,9.58723169428043e-111,517.773518270682,-61055.6615886063,-61314.5483477416,122131.323177213,122641.096695483,122203.426580932,122684.358737715
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.82558790091112e-84,396.21819729553,-60857.6787027364,-61055.7878013842,121735.357405473,122123.575602768,121807.460809193,122166.837645
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.38049788309703e-90,422.225226616167,-60925.8284334886,-61136.9410467967,121871.656866977,122285.882093593,121943.760270697,122329.144135825
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,9.58142870487074e-85,397.514015713357,-61159.3671926633,-61358.1242005199,122338.734385327,122728.24840104,122410.837789046,122771.510443272
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.81248064341187e-83,391.604129533152,-61454.9779779164,-61650.780042683,122929.955955833,123313.560085366,123002.059359553,123356.822127598
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,7.85641763093917e-86,402.54118728108,-60417.5574143425,-60618.828007983,120855.114828685,121249.656015966,120927.218232405,121292.918058198
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.59643298541063e-100,470.511304066182,-60892.822332332,-61128.0779843651,121805.644664664,122268.15596873,121877.748068384,122311.418010962
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.32215481964447e-84,395.014720752937,-61111.6812275711,-61309.1885879476,122243.362455142,122630.377175895,122315.465858862,122673.639218127
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,8.35486528585968e-87,407.045476421874,-61003.5161941788,-61207.0389323898,122027.032388358,122426.07786478,122099.135792077,122469.339907011
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.85826073141659e-89,419.321362017989,-61024.629691198,-61234.290372207,122069.259382396,122480.580744414,122141.362786116,122523.842786646
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.25960198313218e-88,415.475542359316,-60930.5110042283,-61138.2487754079,121881.022008457,122288.497550816,121953.125412176,122331.759593048
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,4.75727266056704e-95,445.191498060958,-61061.5497756559,-61284.1455246864,122143.099551312,122580.291049373,122215.202955032,122623.553091605
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,5.48674325433782e-92,431.026289902817,-61216.1979777226,-61431.711122674,122452.395955445,122875.422245348,122524.499359165,122918.68428758
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,3.93109481774812e-112,524.186240976953,-61401.4821041429,-61663.5752246314,122822.964208286,123339.150449263,122895.067612006,123382.412491495
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,6.10490035365636e-85,398.420015949334,-61174.3768589802,-61373.5868669549,122368.75371796,122759.17373391,122440.85712168,122802.435776142
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.95877238974636e-88,414.588242728249,-60903.9565891239,-61111.250710488,121827.913178248,122234.501420976,121900.016581967,122277.763463208
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.54794062266517e-92,433.568817522581,-60885.9443746116,-61102.7287833729,121791.888749223,122217.457566746,121863.992152943,122260.719608978
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.8312867732688e-93,437.857396336971,-61246.7566459152,-61465.6853440837,122513.51329183,122943.370688167,122585.61669555,122986.632730399
10000,0.2,0.273861278752583,2.06002309434949,0.215,0.825,1.23918867292448e-68,322.903420488059,-60586.9061644229,-60748.3578746669,121193.812328846,121508.715749334,121265.915732565,121551.977791566
