"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
150,0.215,0.825,0.610238816506943,2.69414919157748,-924.329591888292,-925.676666484081
200,0.215,0.825,0.180217594574187,6.26492836587522,-1230.22839342305,-1233.36085760598
250,0.215,0.825,0.889579199526965,1.12940470995272,-1533.64454941111,-1534.20925176608
300,0.215,0.825,0.996883871858419,0.162200925004072,-1908.97701158428,-1909.05811204678
350,0.215,0.825,0.146123276675802,6.81270345411212,-2197.32727741723,-2200.73362914428
400,0.215,0.825,0.947079792481188,0.73392914386568,-2516.94586626619,-2517.31283083813
450,0.215,0.825,0.412702519208466,3.95082024900239,-2837.82754087801,-2839.80295100251
500,0.215,0.825,0.103683408592892,7.68838811407841,-3121.18719604588,-3125.03139010291
1000,0.215,0.825,0.470792667494767,3.54683591501089,-6152.65975764004,-6154.43317559755
2000,0.215,0.825,0.547972916406442,3.05916892020468,-12254.0110209302,-12255.5406053903
4000,0.215,0.825,0.075159483693621,8.4910334587039,-24733.1797344395,-24737.4252511688
5000,0.215,0.825,0.049111491768783,9.53113091329578,-31113.6189314626,-31118.3844969193
6000,0.215,0.825,0.129902062191958,7.11563723094878,-37192.7549787322,-37196.3127973477
7000,0.215,0.825,0.0348874901095515,10.3527106091351,-43461.0776495693,-43466.2540048739
8000,0.215,0.825,0.00716847897041593,14.0400004724506,-49677.1327589056,-49684.1527591418
50,0.215,0.825,0.0717922040998968,8.60415650778521,-318.768532330782,-323.070610584675
60,0.215,0.825,0.559024514830095,2.99283885749583,-343.197798406318,-344.694217835066
70,0.215,0.825,0.745281165984559,1.94822564065828,-402.374654504244,-403.348767324573
80,0.215,0.825,0.442353570418122,3.73987050659684,-474.58493038725,-476.454865640548
90,0.215,0.825,0.300068627885554,4.87778794058272,-557.748811636308,-560.1877056066
100,0.215,0.825,0.0364951524678225,10.2451107873519,-629.94248436241,-635.065039756086
150,0.215,0.825,0.458159132209381,3.63155384429183,-899.303879996112,-901.119656918258
200,0.215,0.825,0.811392414908881,1.58551913249266,-1245.53841739133,-1246.33117695758
250,0.215,0.825,0.519714631499133,3.23239445387162,-1519.0171357441,-1520.63333297104
300,0.215,0.825,0.858284894703222,1.31817219041477,-1825.12720528127,-1825.78629137648
350,0.215,0.825,0.388730819367432,4.12974982626656,-2201.45048182011,-2203.51535673324
400,0.215,0.825,0.378917970295572,4.20542430188198,-2450.69438468931,-2452.79709684025
450,0.215,0.825,0.966343777638424,0.569949039669154,-2844.83833646042,-2845.12331098025
500,0.215,0.825,0.0031920301177759,15.8746713745077,-3150.2410805327,-3158.17841621995
1000,0.215,0.825,0.853046708010586,1.34877948105714,-6071.94951887425,-6072.62390861478
2000,0.215,0.825,0.024598536128158,11.1814658025723,-12347.0385128365,-12352.6292457378
4000,0.215,0.825,0.283984201566751,5.03244899833953,-25008.2697512613,-25010.7859757605
5000,0.215,0.825,0.0298819205065213,10.7212578069157,-30931.9229615414,-30937.2835904449
6000,0.215,0.825,0.106518053566056,7.62034812434285,-37113.0036297368,-37116.813803799
7000,0.215,0.825,0.024232369638555,11.2168177176791,-43430.5026386374,-43436.1110474962
8000,0.215,0.825,0.0224820601030019,11.3932882867084,-49471.013406392,-49476.7100505353
50,0.215,0.825,0.403417290157521,4.0191729617045,-294.055971886914,-296.065558367767
60,0.215,0.825,0.588821710176572,2.8174650543225,-348.334527997113,-349.743260524275
70,0.215,0.825,0.701129268761971,2.18853252330507,-430.519737300375,-431.614003562028
80,0.215,0.825,0.569338279579855,2.93158924725071,-470.038820031967,-471.504614655593
90,0.215,0.825,0.0689057053848201,8.70519685629779,-548.639035951378,-552.991634379526
100,0.215,0.825,0.503894040833657,3.33189915617322,-562.97557059779,-564.641520175877
150,0.215,0.825,0.549447651023278,3.05027431431881,-932.108576215734,-933.633713372893
200,0.215,0.825,0.923149678167482,0.909806796364137,-1222.80673402641,-1223.26163742459
250,0.215,0.825,0.618683305024581,2.64607449904179,-1589.07604559251,-1590.39908284203
300,0.215,0.825,0.23931947351785,5.50466788205358,-1885.25370032081,-1888.00603426184
350,0.215,0.825,0.898653095513697,1.07222827440637,-2105.59458835719,-2106.1307024944
400,0.215,0.825,0.715142015550813,2.1121420503614,-2463.30718279771,-2464.36325382289
450,0.215,0.825,0.457932722409453,3.63308676399811,-2734.28770245026,-2736.10424583226
500,0.215,0.825,0.244173022768591,5.44984976127489,-3124.29544693519,-3127.02037181583
1000,0.215,0.825,0.80607290062748,1.61511535623322,-6226.21117718635,-6227.01873486446
2000,0.215,0.825,0.451917325778942,3.6740098199225,-12295.3802280903,-12297.2172330002
4000,0.215,0.825,0.00648689962528907,14.2680533272069,-24827.9725927474,-24835.106619411
5000,0.215,0.825,0.330865218281705,4.59990430121252,-30647.3778165412,-30649.6777686919
6000,0.215,0.825,0.434942183941512,3.79161093239964,-37039.3091812309,-37041.2049866971
7000,0.215,0.825,0.252626998511287,5.35657769982936,-43447.9530400364,-43450.6313288863
8000,0.215,0.825,0.167502260967357,6.45727700820134,-49450.7969119042,-49454.0255504083
50,0.215,0.825,0.343010046500078,4.49610103573229,-295.703777952802,-297.951828470668
60,0.215,0.825,0.660747142673072,2.41040826166102,-353.166468346204,-354.371672477034
70,0.215,0.825,0.0215591881325805,11.491772064413,-399.1661053584,-404.911991390607
80,0.215,0.825,0.536636962901421,3.12800655391197,-467.402099617964,-468.96610289492
90,0.215,0.825,0.453770352948141,3.66136310765626,-508.862705299937,-510.693386853766
100,0.215,0.825,0.721819999848573,2.07579742682924,-615.414708279938,-616.452606993353
150,0.215,0.825,0.246655531295106,5.42217496227431,-891.685917316452,-894.397004797589
200,0.215,0.825,0.613854669367479,2.67352848940027,-1234.75494278079,-1236.09170702549
250,0.215,0.825,0.805099191148594,1.62052121407851,-1532.49588979275,-1533.30615039978
300,0.215,0.825,0.346473719882092,4.46703894275106,-1822.16166918148,-1824.39518865285
350,0.215,0.825,0.257659613301703,5.30232225515829,-2205.44335487702,-2208.0945160046
400,0.215,0.825,0.991128732354784,0.27900688306454,-2558.28486366703,-2558.42436710856
450,0.215,0.825,0.518727992658152,3.23854415753522,-2825.6359065699,-2827.25517864867
500,0.215,0.825,0.313621450383223,4.75273931878746,-3007.69357626308,-3010.06994592247
1000,0.215,0.825,0.439744809233396,3.75801137186863,-6145.27687089452,-6147.15587658045
2000,0.215,0.825,0.541514633356672,3.09828406952875,-12386.2353656716,-12387.7845077064
4000,0.215,0.825,0.650803475674876,2.46561436710181,-24910.8043920229,-24912.0371992065
5000,0.215,0.825,0.184034698451043,6.20956822045991,-31139.589241326,-31142.6940254362
6000,0.215,0.825,0.00113994481930582,18.1762708939641,-37074.7912309254,-37083.8793663723
7000,0.215,0.825,0.025281863507003,11.1168346149789,-43541.9152404933,-43547.4736578008
8000,0.215,0.825,0.204278172076765,5.93208198204229,-49864.2645537284,-49867.2305947194
50,0.215,0.825,0.557838097651945,2.99992412679319,-303.559873594557,-305.059835657954
60,0.215,0.825,0.98631362376701,0.350658087358738,-365.702608685663,-365.877937729342
70,0.215,0.825,0.312317468879398,4.76457453368698,-431.763813898938,-434.146101165781
80,0.215,0.825,0.169620659704482,6.42433659865253,-476.258341100736,-479.470509400062
90,0.215,0.825,0.388009049486136,4.13526561620836,-501.268839957302,-503.336472765406
100,0.215,0.825,0.691147155360517,2.24309800055016,-621.269450836266,-622.390999836541
150,0.215,0.825,0.595155811101972,2.78077509287891,-928.445967084376,-929.836354630815
200,0.215,0.825,0.644164086954566,2.50263461255327,-1271.37847251147,-1272.62978981774
250,0.215,0.825,0.481078359819985,3.47900168169372,-1582.65375994596,-1584.3932607868
300,0.215,0.825,0.094414213250738,7.92368073329681,-1854.29026432904,-1858.25210469569
350,0.215,0.825,0.896472510963477,1.0860921933081,-2159.67246513109,-2160.21551122774
400,0.215,0.825,0.359049271265286,4.36343295649567,-2482.72328577418,-2484.90500225243
450,0.215,0.825,0.604307043187798,2.728096916715,-2844.77697001424,-2846.1410184726
500,0.215,0.825,0.553639531876655,3.02506558843106,-3070.95916502025,-3072.47169781447
1000,0.215,0.825,0.0235423838955028,11.2848618192547,-6264.7360870372,-6270.37851794683
2000,0.215,0.825,0.531553997674565,3.15915048394891,-12433.8415766951,-12435.4211519371
4000,0.215,0.825,0.0016543138325441,17.3475780489389,-24792.1149065057,-24800.7886955302
5000,0.215,0.825,0.0257501877624674,11.0735081703242,-30902.7245173708,-30908.2612714559
6000,0.215,0.825,0.121361641230696,7.28941836363811,-37291.127977676,-37294.7726868578
7000,0.215,0.825,0.596069981909806,2.77549552450364,-43791.4266372148,-43792.8143849771
8000,0.215,0.825,0.010012625000918,13.27380056119,-49847.3154344265,-49853.9523347071
50,0.215,0.825,0.265067638718392,5.22408817206656,-308.094676004891,-310.706720090924
60,0.215,0.825,0.836624982471648,1.44335960312128,-377.494532620678,-378.216212422239
70,0.215,0.825,0.673396195475262,2.34055114841624,-446.843979292804,-448.014254867012
80,0.215,0.825,0.830248606069226,1.47960123110909,-495.89049183715,-496.630292452705
90,0.215,0.825,0.0759657215507619,8.46465940220742,-519.62880749413,-523.861137195234
100,0.215,0.825,0.324971191552132,4.65139691189165,-581.760915245653,-584.086613701599
150,0.215,0.825,0.33413245997238,4.57168030156231,-932.028700719653,-934.314540870434
200,0.215,0.825,0.0355649295105353,10.306800065368,-1239.65501869929,-1244.80841873197
250,0.215,0.825,0.288548082322013,4.98783400050615,-1616.95591310544,-1619.44983010569
300,0.215,0.825,0.567658978925393,2.94152075731699,-1857.82578380227,-1859.29654418093
350,0.215,0.825,0.415772122521972,3.92847585607342,-2177.77772169317,-2179.7419596212
400,0.215,0.825,0.891029503735569,1.12035408558313,-2428.69095563331,-2429.25113267611
450,0.215,0.825,0.983622994563163,0.385798865319884,-2780.41744931525,-2780.61034874791
500,0.215,0.825,0.224155174016672,5.68240417377547,-3092.5519427226,-3095.39314480949
1000,0.215,0.825,0.62463456850955,2.61236341349104,-6192.00312590218,-6193.30930760892
2000,0.215,0.825,0.881567754275039,1.17885395438134,-12488.63398396,-12489.2234109372
4000,0.215,0.825,0.0292923026165161,10.7685344491256,-24839.1018396459,-24844.4861068705
5000,0.215,0.825,0.139089633953337,6.94006470213208,-30909.4843190006,-30912.9543513517
6000,0.215,0.825,0.0207847918322459,11.5776185694704,-37387.8439538316,-37393.6327631164
7000,0.215,0.825,0.159020836144473,6.59305416252755,-43754.593019695,-43757.8895467762
8000,0.215,0.825,0.724085801234498,2.06347193557303,-49501.613363691,-49502.6450996588
50,0.215,0.825,0.915766233811356,0.960223449582486,-278.652884722103,-279.132996446895
60,0.215,0.825,0.143287063127351,6.86337025668217,-388.162428993984,-391.594114122325
70,0.215,0.825,0.607146044564038,2.71183035897855,-418.87473105291,-420.230646232399
80,0.215,0.825,0.473901879804438,3.52622576814395,-488.789743703253,-490.552856587325
90,0.215,0.825,0.777578324696016,1.77212382256789,-575.974356769543,-576.860418680826
100,0.215,0.825,0.24246428590175,5.46904041067114,-609.510854743257,-612.245374948593
150,0.215,0.825,0.357977294774868,4.37215136623331,-930.521858522804,-932.70793420592
200,0.215,0.825,0.0472795725759325,9.62303782769823,-1250.87818324882,-1255.68970216267
250,0.215,0.825,0.747659208027668,1.93529164809024,-1551.54985054436,-1552.5174963684
300,0.215,0.825,0.665578496237519,2.38368026134003,-1839.59579332706,-1840.78763345773
350,0.215,0.825,0.246528559637548,5.4235845762023,-2131.10120106824,-2133.81299335634
400,0.215,0.825,0.000507781213513545,19.9633782961782,-2463.73319911181,-2473.7148882599
450,0.215,0.825,0.577692524163239,2.88241097169521,-2839.20692599608,-2840.64813148192
500,0.215,0.825,0.00177123162021627,17.195184842637,-3102.34694600598,-3110.94453842729
1000,0.215,0.825,0.110397327505455,7.5299161913772,-6234.43151735418,-6238.19647544987
2000,0.215,0.825,0.850888533967846,1.36132352995628,-12472.2391209683,-12472.9197827332
4000,0.215,0.825,0.866352057156195,1.27054951834725,-24791.6376655656,-24792.2729403248
5000,0.215,0.825,0.0558278627550302,9.22008012492006,-31147.2791968124,-31151.8892368749
6000,0.215,0.825,0.0994005380632206,7.79455422263709,-37064.8877148782,-37068.7849919895
7000,0.215,0.825,0.675791624302575,2.32736362301512,-43216.2978368937,-43217.4615187052
8000,0.215,0.825,0.0147432657792313,12.379210210478,-49520.0769024871,-49526.2665075924
50,0.215,0.825,0.498362538818202,3.36715745353922,-303.175261700509,-304.858840427278
60,0.215,0.825,0.557299292802782,3.00314462520521,-357.248870893226,-358.750443205828
70,0.215,0.825,0.546948093817744,3.06535803081124,-438.584447231669,-440.117126247074
80,0.215,0.825,0.0759742987696748,8.46438024343183,-492.095783121845,-496.327973243561
90,0.215,0.825,0.71527428762661,2.11142186098118,-537.848778146281,-538.904489076772
100,0.215,0.825,0.333864641526571,4.57398541968314,-585.687326811049,-587.974319520891
150,0.215,0.825,0.129111332745846,7.13127719237355,-915.292339939847,-918.857978536033
200,0.215,0.825,0.086931119272075,8.12998341350794,-1245.91171287403,-1249.97670458078
250,0.215,0.825,0.32525214892925,4.64892517594035,-1533.11159320851,-1535.43605579648
300,0.215,0.825,0.995642247188875,0.192785462816119,-1840.94689864973,-1841.04329138113
350,0.215,0.825,0.848440326836504,1.37550886168538,-2205.7567258167,-2206.44448024755
400,0.215,0.825,0.0570455461238725,9.16753866225736,-2493.31875128108,-2497.90252061221
450,0.215,0.825,0.705424893063292,2.16509260084786,-2815.30903471138,-2816.3915810118
500,0.215,0.825,0.505680876946127,3.32056277852826,-3093.54308315889,-3095.20336454816
1000,0.215,0.825,0.595539170929485,2.77856061726197,-6238.88299896426,-6240.27227927289
2000,0.215,0.825,0.0571607777341546,9.16262203601582,-12341.2509932096,-12345.8323042276
4000,0.215,0.825,0.149864391691725,6.74722830802057,-25025.0807007177,-25028.4543148717
5000,0.215,0.825,0.0233947561283349,11.2996709913641,-31191.841137931,-31197.4909734266
6000,0.215,0.825,0.308525236682323,4.79922666902712,-37470.8121599122,-37473.2117732467
7000,0.215,0.825,0.422486250106774,3.88002412067726,-43581.8739601397,-43583.8139722
8000,0.215,0.825,0.000332427615361004,20.893597007991,-49643.2460581277,-49653.6928566317
50,0.215,0.825,0.843092959323813,1.40633649064694,-295.27500727377,-295.978175519093
60,0.215,0.825,0.15391515872226,6.67799389910647,-378.686972860103,-382.025969809656
70,0.215,0.825,0.709363276562271,2.14362048801286,-432.197905332077,-433.269715576084
80,0.215,0.825,0.646716968577091,2.48838428014255,-514.555664006243,-515.799856146314
90,0.215,0.825,0.894343442380181,1.09955097505667,-555.322951025275,-555.872726512804
100,0.215,0.825,0.0527392193094341,9.35841524066586,-631.178463506743,-635.857671127076
150,0.215,0.825,0.531417655070383,3.1599883130782,-843.180462920671,-844.760457077211
200,0.215,0.825,0.194383219641825,6.06449532502711,-1274.28913032967,-1277.32137799218
250,0.215,0.825,0.00548469643419419,14.6501285797017,-1549.17289377831,-1556.49795806816
300,0.215,0.825,0.770217421376208,1.81237547337378,-1839.78248790788,-1840.68867564457
350,0.215,0.825,0.220401043841185,5.7280253155086,-2170.47382079683,-2173.33783345458
400,0.215,0.825,0.2565138785042,5.31459361073667,-2461.15870354248,-2463.81600034785
450,0.215,0.825,0.930394343555344,0.858810207375427,-2670.04631309331,-2670.47571819699
500,0.215,0.825,0.0386377528238787,10.1085860844314,-3111.03181121687,-3116.08610425908
1000,0.215,0.825,0.0471673779415819,9.62877673917501,-6095.45990669452,-6100.27429506411
2000,0.215,0.825,0.591870670488176,2.79978011296771,-12339.5643211415,-12340.9642111979
4000,0.215,0.825,0.0762383847489718,8.455799688556,-24962.6273443099,-24966.8552441542
5000,0.215,0.825,0.0453428335358784,9.72398549056379,-31193.2947742031,-31198.1567669484
6000,0.215,0.825,0.0224017734561298,11.4016989071679,-37293.8124219391,-37299.5132713927
7000,0.215,0.825,0.467025212861397,3.57193420005206,-43476.3386389309,-43478.1246060309
8000,0.215,0.825,0.0315384603688022,10.5930985215673,-49664.1573139164,-49669.4538631772
50,0.215,0.825,0.364446382673587,4.31984745378008,-304.414972624151,-306.574896351041
60,0.215,0.825,0.286871530905674,5.00415403359671,-381.677953449557,-384.180030466355
70,0.215,0.825,0.281319301350332,5.05878000696339,-421.873507640316,-424.402897643798
80,0.215,0.825,0.162831544154193,6.53125730398256,-516.105973900546,-519.371602552538
90,0.215,0.825,0.953839357472703,0.679445103090984,-555.949251799301,-556.288974350846
100,0.215,0.825,0.576596197575263,2.88884326392213,-632.169727564604,-633.614149196565
150,0.215,0.825,0.825967565554309,1.50380319845704,-898.201726125505,-898.953627724733
200,0.215,0.825,0.991379994281653,0.274838552499205,-1246.45829706217,-1246.59571633842
250,0.215,0.825,0.673839748176331,2.33810832094514,-1530.94145049562,-1532.11050465609
300,0.215,0.825,0.16354922631972,6.51976587106765,-1887.24212477498,-1890.50200771051
350,0.215,0.825,0.429637660862162,3.82903456652275,-2154.82902749677,-2156.74354478003
400,0.215,0.825,0.759618603509026,1.8701909520787,-2417.49765795846,-2418.4327534345
450,0.215,0.825,0.404830415728066,4.00869479755511,-2742.76738456449,-2744.77173196327
500,0.215,0.825,0.660242205130969,2.41320513210485,-3080.47643731696,-3081.68303988302
1000,0.215,0.825,0.22406723153425,5.68346518415456,-6203.70204639667,-6206.54377898874
2000,0.215,0.825,0.00252012879705611,16.4059434260053,-12482.7481700693,-12490.9511417823
4000,0.215,0.825,0.659299936498906,2.41842619252566,-24974.4357756715,-24975.6449887678
