"n","target_cv","actual_cv","mttf_true","R_half_true","R_mttf_true","R_2mttf_true","mttf_full","R_half_full","R_mttf_full","R_2mttf_full","mttf_reduced","R_half_reduced","R_mttf_reduced","R_2mttf_reduced","loglik_F","loglik_R","Lambda","p_value","conv_F","conv_R"
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,193.285073064607,0.615633779028705,0.343672826424836,0.0832679983852122,196.965152214056,0.605482311172285,0.336043460311673,0.093457895204982,-640.197396710527,-642.561360288336,4.72792715561786,0.31636974736804,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,208.232017375236,0.662853865530837,0.388439266534537,0.0940090933287632,213.649816733391,0.651654339352733,0.377013315995117,0.108392234082514,-622.069953172494,-624.920176450534,5.70044655608081,0.222663829240628,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,248.387456818036,0.755290291899268,0.481895417834138,0.137747190452258,251.54732254235,0.74921164568769,0.474536363114933,0.145959622615089,-589.83471809171,-591.798629568921,3.92782295442362,0.415862069995005,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,189.100199507628,0.608359133206827,0.329750876263638,0.0775872692188813,191.007223806851,0.601011310113967,0.325073906218939,0.0837371703169777,-630.153923064857,-631.521316383903,2.73478663809146,0.603141267895577,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,203.306774015301,0.65458251746683,0.368403750676443,0.0871233050117751,205.359438524756,0.646968475778852,0.362590221416189,0.0940969574980721,-613.846108438342,-615.713157009066,3.73409714144691,0.443186128451109,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,191.035651781176,0.603489775774769,0.332534002753672,0.0836354122296129,193.401768369169,0.595582383376143,0.327506462186932,0.0903177575225946,-625.242697788488,-626.368795209791,2.25219484260629,0.689485702035375,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,226.756493040505,0.674025726612034,0.408215130486928,0.125990092594071,228.497548233625,0.66999153556607,0.404710833683105,0.129617217585838,-623.969377975941,-624.779857127638,1.62095830339422,0.805020435027663,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,237.27396157077,0.658700371569731,0.411745593874673,0.148672959513526,239.833758185275,0.655917041753584,0.4103244771935,0.152336403810319,-585.05071440038,-585.740332626576,1.37923645239243,0.847795672520817,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,234.025869259756,0.679208189313319,0.416348477682994,0.136793973228943,234.322427740349,0.678595937757358,0.415889767082334,0.137354438576643,-607.269848094234,-607.344586043717,0.149475898966102,0.997342452007131,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,173.196419245541,0.584108903020938,0.300425427335742,0.0550028393649327,176.012678756838,0.560815628645936,0.289369687095498,0.0700355048969005,-635.247222378376,-640.545329932581,10.5962151084109,0.0314971455677009,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,209.240253870141,0.634969483696152,0.374548426590398,0.107954452294494,218.466870026757,0.61891317214316,0.369765319037589,0.127074226262424,-601.810518371573,-605.775223634385,7.92941052562333,0.0941984708962838,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,222.381493223979,0.712856460608478,0.424611334662396,0.101120220480679,225.204703137171,0.705050675127226,0.415953575740948,0.110619652031725,-620.439114675551,-622.534913985433,4.19159861976459,0.380696359363652,0,0
