"n","pmask","q","shape3","p.value","Lambda","loglik.F","loglik.R"
1000,0.215,0.825,0.5,4.2565388027174e-37,176.477009423979,-5746.93933738828,-5835.17784210027
1000,0.215,0.825,0.75,5.81438798769642e-07,34.5252325217043,-5977.41498485501,-5994.67760111586
1000,0.215,0.825,1,0.0955251534411518,7.89436851429855,-6170.3029998181,-6174.25018407525
1000,0.215,0.825,1.1308,0.324813339693174,4.65278638547716,-6051.53050307227,-6053.85689626501
1000,0.215,0.825,1.25,0.895824773891826,1.09019480237657,-6201.98313773222,-6202.5282351334
1000,0.215,0.825,1.5,0.146031691801058,6.81432544505515,-6287.71506448385,-6291.12222720638
1000,0.215,0.825,1.75,0.0175630566571639,11.971686721763,-6222.69678263623,-6228.68262599711
1000,0.215,0.825,2,0.00627265950704547,14.3446119354048,-6279.72372594659,-6286.89603191429
1000,0.215,0.825,2.25,0.000260599514076272,21.4264922101011,-6280.71841703167,-6291.43166313672
1000,0.215,0.825,2.5,0.00892188454144553,13.5388941696747,-6315.30176112559,-6322.07120821042
1000,0.215,0.825,2.75,1.11694363845841e-05,28.23646150885,-6210.13918806697,-6224.2574188214
1000,0.215,0.825,3,6.45011597260212e-07,34.3056473247161,-6320.672869543,-6337.82569320536
1000,0.215,0.825,0.25,4.50673428415697e-194,902.620607424114,-4723.33666269074,-5174.64696640279
1000,0.215,0.825,0.5,9.35355990571811e-29,137.569248783991,-5796.65119149815,-5865.43581589014
1000,0.215,0.825,0.75,4.26518538302282e-11,54.4358143177142,-6148.9225710017,-6176.14047816056
1000,0.215,0.825,1,0.0219845857865205,11.4458782992606,-6094.59266171723,-6100.31560086686
1000,0.215,0.825,1.1308,0.470051244123364,3.55176429607673,-6279.53737694292,-6281.31325909096
1000,0.215,0.825,1.25,0.0381844214803038,10.1368542139826,-6226.29415253344,-6231.36257964043
1000,0.215,0.825,1.5,0.00128023727160915,17.9184146663865,-6342.96923999524,-6351.92844732843
1000,0.215,0.825,1.75,1.20394822261762e-05,28.0757845840435,-6290.38365873736,-6304.42155102938
1000,0.215,0.825,2,0.00394996779733067,15.3940587361703,-6268.49620292949,-6276.19323229758
1000,0.215,0.825,2.25,0.00033523086797272,20.8751940368456,-6245.0827668297,-6255.52036384812
1000,0.215,0.825,2.5,5.48320617316843e-06,29.7576116244891,-6341.84032409649,-6356.71912990874
1000,0.215,0.825,2.75,0.182296991448383,6.23464149777647,-6181.60307277223,-6184.72039352112
1000,0.215,0.825,3,0.000630858975052872,19.4853000321327,-6294.02256504154,-6303.7652150576
1000,0.215,0.825,0.25,1.60344747112135e-210,978.531321914859,-4683.25080045429,-5172.51646141172
1000,0.215,0.825,0.5,5.61129872842355e-29,138.605999946949,-5678.75159528719,-5748.05459526066
1000,0.215,0.825,0.75,2.77166313152225e-07,36.090955578904,-6002.14738411984,-6020.19286190929
1000,0.215,0.825,1,0.0482880121324494,9.57203179929274,-6122.21591606115,-6127.0019319608
1000,0.215,0.825,1.1308,0.0174743327305837,11.9835071376383,-6176.26724440271,-6182.25899797153
1000,0.215,0.825,1.25,0.963380400383607,0.597145116767933,-6230.7999509267,-6231.09852348508
1000,0.215,0.825,1.5,0.010274261852319,13.2144196365352,-6242.41055005638,-6249.01775987465
1000,0.215,0.825,1.75,0.000214178191208203,21.855106703224,-6312.92027012648,-6323.8478234781
1000,0.215,0.825,2,0.000942315554002288,18.5984810246264,-6239.23663548348,-6248.53587599579
1000,0.215,0.825,2.25,0.0292357283719369,10.7731188749567,-6310.37034649488,-6315.75690593236
1000,0.215,0.825,2.5,1.73527846508823e-05,27.2918386352612,-6209.41597848468,-6223.06189780231
1000,0.215,0.825,2.75,0.000494120846541464,20.0233753317498,-6206.68799767477,-6216.69968534065
1000,0.215,0.825,3,0.000158036321239272,22.5178824756076,-6079.9050507489,-6091.1639919867
1000,0.215,0.825,0.25,1.54056796458749e-221,1029.36929965999,-4641.24741855873,-5155.93206838873
1000,0.215,0.825,0.5,5.35291973351024e-33,157.371513542967,-5839.53478647844,-5918.22054324992
1000,0.215,0.825,0.75,3.76178716364996e-14,68.9605480576847,-6017.10172201473,-6051.58199604357
1000,0.215,0.825,1,0.0465505072230241,9.66056580740951,-6031.08698350002,-6035.91726640372
1000,0.215,0.825,1.1308,0.20107019575631,5.97437445116157,-6120.6612031331,-6123.64839035868
1000,0.215,0.825,1.25,0.693405944216292,2.23073776698402,-6090.46106463431,-6091.5764335178
1000,0.215,0.825,1.5,0.0100606000345664,13.2627995056391,-6307.8243696611,-6314.45576941392
1000,0.215,0.825,1.75,0.000615459319069455,19.5397931978459,-6226.37564867299,-6236.14554527191
1000,0.215,0.825,2,0.0026865793056345,16.2623632761442,-6271.72004793693,-6279.851229575
1000,0.215,0.825,2.25,0.00709591961459678,14.0632436856577,-6259.16664905206,-6266.19827089489
1000,0.215,0.825,2.5,0.0142426845571443,12.4594218410766,-6075.83497722383,-6082.06468814436
1000,0.215,0.825,2.75,9.48353983694983e-07,33.4892407953248,-6331.88411081996,-6348.62873121762
1000,0.215,0.825,3,2.93149971575983e-05,26.164664616852,-6139.08574995593,-6152.16808226436
1000,0.215,0.825,0.25,2.84372728903227e-85,399.955623599988,-4662.13539053009,-4862.11320233008
1000,0.215,0.825,0.5,7.74592818119841e-37,175.265970426779,-5633.65604883015,-5721.28903404354
1000,0.215,0.825,0.75,1.3941928816952e-09,47.1868589631231,-6050.37053605476,-6073.96396553632
1000,0.215,0.825,1,0.0595294739708169,9.06359264693674,-6192.9722127287,-6197.50400905217
1000,0.215,0.825,1.1308,0.683095758911463,2.28722580895555,-6231.62504441949,-6232.76865732397
1000,0.215,0.825,1.25,0.813197039587834,1.57545317487529,-6175.41379282655,-6176.20151941399
1000,0.215,0.825,1.5,0.394517532532892,4.08580805919519,-6326.92350015461,-6328.9664041842
1000,0.215,0.825,1.75,0.000136992468612322,22.8288906987964,-6233.06872071032,-6244.48316605972
1000,0.215,0.825,2,2.71431023601705e-06,31.2561291999318,-6200.70034335362,-6216.32840795358
1000,0.215,0.825,2.25,0.0392248610831517,10.0724460170859,-6363.00502815495,-6368.04125116349
1000,0.215,0.825,2.5,0.0023136961593656,16.5975872796007,-6303.72693526414,-6312.02572890394
1000,0.215,0.825,2.75,0.000262468973774883,21.4108611257034,-6292.36865716667,-6303.07408772952
1000,0.215,0.825,3,0.00945420557683733,13.4057827235956,-6271.91834801925,-6278.62123938105
1000,0.215,0.825,0.25,8.0505492138088e-146,679.846681815998,-4794.81109261651,-5134.73443352451
1000,0.215,0.825,0.5,7.72716223947116e-32,151.963094069753,-5778.61422499453,-5854.59577202941
1000,0.215,0.825,0.75,1.34450496083039e-11,56.8277533918863,-6066.53368180863,-6094.94755850458
1000,0.215,0.825,1,0.41554347483652,3.93013601207349,-6095.42415416518,-6097.38922217121
1000,0.215,0.825,1.1308,0.0760128910330619,8.46312456692067,-6329.17260030659,-6333.40416259005
1000,0.215,0.825,1.25,0.468543173347292,3.56180513918298,-6250.40102597883,-6252.18192854842
1000,0.215,0.825,1.5,0.0228310801476306,11.3570609652706,-6244.61827820071,-6250.29680868334
1000,0.215,0.825,1.75,0.0383430391748727,10.1269268729229,-6314.90243419137,-6319.96589762783
1000,0.215,0.825,2,1.11414595077869e-07,38.0120836440146,-6369.91906727487,-6388.92510909688
1000,0.215,0.825,2.25,0.000485180033999131,20.0635396120688,-6248.3243405251,-6258.35611033113
1000,0.215,0.825,2.5,0.000107643047261614,23.3528693069566,-6224.07342799994,-6235.74986265342
1000,0.215,0.825,2.75,4.41738339870263e-06,30.2187274588887,-6299.64014740126,-6314.74951113071
1000,0.215,0.825,3,1.12952896878547e-07,37.9832150155926,-6340.1792183101,-6359.17082581789
1000,0.215,0.825,0.25,1.35672260345183e-121,567.920146776756,-4744.36246846352,-5028.3225418519
1000,0.215,0.825,0.5,1.36563665364637e-41,197.39299727459,-5825.79831824112,-5924.49481687841
1000,0.215,0.825,0.75,1.43268070635851e-13,66.2069153540579,-6049.56165991062,-6082.66511758765
1000,0.215,0.825,1,0.00325322093307308,15.8319034346096,-6057.75101251435,-6065.66696423165
1000,0.215,0.825,1.1308,0.248186405579281,5.40522864786726,-6258.40253484711,-6261.10514917104
1000,0.215,0.825,1.25,0.480268978254482,3.48430391896909,-6177.39699458396,-6179.13914654344
1000,0.215,0.825,1.5,0.756056119227844,1.88959513303416,-6180.51576199192,-6181.46055955844
1000,0.215,0.825,1.75,0.0397943917296708,10.0378810841612,-6348.37417970318,-6353.39312024526
1000,0.215,0.825,2,0.0409774116283911,9.96757626949511,-6220.34730122127,-6225.33108935601
1000,0.215,0.825,2.25,0.0736966445601213,8.53957635352526,-6255.63413054076,-6259.90391871753
1000,0.215,0.825,2.5,5.24902077292924e-08,39.5949411532129,-6383.02314977522,-6402.82062035183
1000,0.215,0.825,2.75,7.33752277923156e-06,29.1354160794308,-6187.05693131781,-6201.62463935752
1000,0.215,0.825,3,0.00488784755283825,14.9117266636131,-6138.58680403446,-6146.04266736627
1000,0.215,0.825,0.25,7.41934321669334e-185,860.080706757915,-4653.11161883418,-5083.15197221314
1000,0.215,0.825,0.5,4.5395955078598e-27,129.688503457817,-5769.49558642289,-5834.3398381518
1000,0.215,0.825,0.75,7.6470546929587e-05,24.0943533225818,-6207.2062558096,-6219.25343247089
1000,0.215,0.825,1,0.0290479948834333,10.7883932444583,-6207.80608310783,-6213.20027973006
1000,0.215,0.825,1.1308,0.00587678664092122,14.493077438432,-6222.09342450593,-6229.33996322515
1000,0.215,0.825,1.25,0.0934041585628446,7.95061271781015,-6166.78256306426,-6170.75786942317
1000,0.215,0.825,1.5,0.00301673210604538,16.0018128021111,-6305.40367979531,-6313.40458619636
1000,0.215,0.825,1.75,0.0442691510680392,9.78174217620654,-6258.71924289314,-6263.61011398124
1000,0.215,0.825,2,0.0769773801850338,8.43193687532039,-6396.41525067412,-6400.63121911178
1000,0.215,0.825,2.25,0.000123195708734126,23.0597002972045,-6297.02409008895,-6308.55394023756
1000,0.215,0.825,2.5,0.00984382359523251,13.3129218463109,-6326.21822507813,-6332.87468600129
1000,0.215,0.825,2.75,1.90104208310113e-06,32.0134334496779,-6265.73553409672,-6281.74225082156
1000,0.215,0.825,3,1.95625591556295e-06,31.9525923758029,-6310.19404078622,-6326.17033697412
1000,0.215,0.825,0.25,1.62918265386453e-202,941.581291349958,-4705.18373045854,-5175.97437613352
1000,0.215,0.825,0.5,2.79680608706943e-25,121.315496286359,-5816.19371958,-5876.85146772318
1000,0.215,0.825,0.75,5.94451314815781e-13,63.2731420912351,-5961.08252318432,-5992.71909422994
1000,0.215,0.825,1,0.000239568604028964,21.6104237030777,-6172.02289708822,-6182.82810893976
1000,0.215,0.825,1.1308,0.0110771985397281,13.0409979103842,-6137.01739472443,-6143.53789367962
1000,0.215,0.825,1.25,0.0532811634109516,9.33359271849986,-6169.66140521843,-6174.32820157768
1000,0.215,0.825,1.5,0.19783483087621,6.01763924744409,-6317.17655932387,-6320.18537894759
1000,0.215,0.825,1.75,0.00271340895306067,16.2400434040774,-6338.03826546895,-6346.15828717099
1000,0.215,0.825,2,1.87302159027383e-06,32.0449864135226,-6359.07447763014,-6375.0969708369
1000,0.215,0.825,2.25,7.31821925532277e-08,38.8964180334278,-6314.73810115873,-6334.18631017545
1000,0.215,0.825,2.5,0.000103622232886587,23.4355158535345,-6145.84313071229,-6157.56088863906
1000,0.215,0.825,2.75,3.60274337575456e-07,35.537168961444,-6304.84245443093,-6322.61103891165
1000,0.215,0.825,3,0.00115288453333526,18.1512107614017,-6257.14381893985,-6266.21942432055
1000,0.215,0.825,0.25,5.24911699601916e-192,893.084096960036,-4612.28666819366,-5058.82871667368
1000,0.215,0.825,0.5,9.98818251255844e-31,146.776060565968,-5873.423533065,-5946.81156334798
1000,0.215,0.825,0.75,3.13018010635631e-06,30.9526915522165,-6123.83308962793,-6139.30943540404
1000,0.215,0.825,1,0.0368434461116119,10.2224016321907,-6180.82541000364,-6185.93661081974
1000,0.215,0.825,1.1308,0.509755903163556,3.2948042276912,-6284.41489297866,-6286.0622950925
1000,0.215,0.825,1.25,0.16559712210242,6.48722454733252,-6202.62232270909,-6205.86593498276
1000,0.215,0.825,1.5,0.0625883612410258,8.94111248319859,-6226.7818245416,-6231.2523807832
1000,0.215,0.825,1.75,0.00393760096535312,15.4011449124537,-6286.27575095095,-6293.97632340718
1000,0.215,0.825,2,0.00449256976158838,15.1028575797736,-6196.01651906232,-6203.56794785221
1000,0.215,0.825,2.25,2.14542142576734e-05,26.8361437479725,-6462.00344168774,-6475.42151356172
1000,0.215,0.825,2.5,0.000210269404758705,21.8953121705563,-6307.4227383027,-6318.37039438797
1000,0.215,0.825,2.75,0.0031811902735652,15.8823316804537,-6241.55927195619,-6249.50043779642
1000,0.215,0.825,3,0.000306698164472562,21.0700708704444,-6230.91276176392,-6241.44779719914
1000,0.215,0.825,0.25,5.536769862022e-82,384.730293410907,-4786.74943967457,-4979.11458638003
1000,0.215,0.825,0.5,7.88182337080288e-53,249.614402491163,-5766.70449205326,-5891.51169329884
1000,0.215,0.825,0.75,5.83450465576408e-06,29.6250468727139,-6083.13326575513,-6097.94578919148
1000,0.215,0.825,1,0.341901663089269,4.50545064877588,-6245.92456851489,-6248.17729383928
1000,0.215,0.825,1.1308,0.119909526936238,7.32008456971016,-6023.79933831617,-6027.45938060103
1000,0.215,0.825,1.25,0.0384301266769683,10.1214931327413,-6160.89041448801,-6165.95116105438
1000,0.215,0.825,1.5,0.462787993603173,3.60032866526672,-6169.9436179531,-6171.74378228574
1000,0.215,0.825,1.75,0.00278524933169636,16.1813321253958,-6233.5229074,-6241.6135734627
1000,0.215,0.825,2,0.00203585898129504,16.8840117827967,-6287.4603581232,-6295.9023640146
1000,0.215,0.825,2.25,0.00922570682300137,13.4619992923672,-6286.30324727744,-6293.03424692363
1000,0.215,0.825,2.5,1.14087344095191e-08,42.7957032883078,-6261.61773418622,-6283.01558583037
1000,0.215,0.825,2.75,0.000137054023187768,22.8279135305438,-6411.2879659614,-6422.70192272667
1000,0.215,0.825,3,1.72500462943739e-06,32.2198808601297,-6255.02286533219,-6271.13280576225
1000,0.215,0.825,0.25,7.42747741549507e-84,393.397411414428,-4771.67253815734,-4968.37124386455
1000,0.215,0.825,0.5,5.4564828592477e-34,161.995561859283,-5737.05609763653,-5818.05387856617
1000,0.215,0.825,0.75,8.76387387727623e-12,57.7135911120931,-6026.79383546975,-6055.6506310258
1000,0.215,0.825,1,0.0816886552137612,8.28470079265935,-6230.68308425874,-6234.82543465507
1000,0.215,0.825,1.1308,0.897668058769759,1.07850119227805,-6233.55384740244,-6234.09309799858
1000,0.215,0.825,1.25,0.117847660530353,7.36422346906147,-6156.67328356827,-6160.3553953028
1000,0.215,0.825,1.5,0.490971753273573,3.41466504632444,-6144.29967171137,-6146.00700423453
1000,0.215,0.825,1.75,0.000380075302989974,20.5998768734808,-6313.78961257447,-6324.08955101121
1000,0.215,0.825,2,0.00941254849920207,13.4159317076119,-6400.87528831856,-6407.58325417237
1000,0.215,0.825,2.25,0.0025524232530556,16.3773698015066,-6296.13577659713,-6304.32446149788
1000,0.215,0.825,2.5,2.99017406177135e-05,26.1219975717704,-6314.64446178931,-6327.70546057519
1000,0.215,0.825,2.75,1.52782412851903e-07,37.3470497666058,-6253.90347589758,-6272.57700078088
1000,0.215,0.825,3,7.75675986602186e-06,29.0166453619677,-6352.35471690513,-6366.86303958611
1000,0.215,0.825,0.25,7.50278882240225e-227,1053.88104990092,-4660.59038212698,-5187.53090707743
1000,0.215,0.825,0.5,3.9523827679895e-42,199.897738843225,-5727.34991951127,-5827.29878893288
1000,0.215,0.825,0.75,2.00787188816801e-05,26.9785151690103,-6111.01346630559,-6124.50272389009
1000,0.215,0.825,1,0.0153707805675224,12.282325036771,-6204.18269180063,-6210.32385431901
1000,0.215,0.825,1.1308,0.227429116198998,5.64316166852223,-6115.41670743454,-6118.2382882688
1000,0.215,0.825,1.25,0.977392404482968,0.458728298077403,-6182.76854607743,-6182.99791022647
1000,0.215,0.825,1.5,0.6420601887536,2.51439402070355,-6412.16813647768,-6413.42533348803
1000,0.215,0.825,1.75,0.376157447958115,4.22698519190635,-6261.73647473817,-6263.84996733413
1000,0.215,0.825,2,1.07340717336815e-05,28.3216016073293,-6242.44299895511,-6256.60379975878
1000,0.215,0.825,2.25,0.0366914558726639,10.2322860720233,-6205.79804887674,-6210.91419191275
1000,0.215,0.825,2.5,5.58109565007878e-05,24.7757819924082,-6323.71445742092,-6336.10234841712
1000,0.215,0.825,2.75,2.9177218089497e-05,26.1748067522512,-6236.8789439519,-6249.96634732802
1000,0.215,0.825,3,0.000185484591453949,22.1689179808545,-6339.92815161285,-6351.01261060327
1000,0.215,0.825,0.25,5.71061548928737e-212,985.214906956253,-4592.39269760838,-5085.0001510865
1000,0.215,0.825,0.5,5.48526824765946e-37,175.9640334654,-5818.49552039385,-5906.47753712655
1000,0.215,0.825,0.75,1.70331202035032e-06,32.2467615635996,-6107.55416999763,-6123.67755077943
1000,0.215,0.825,1,0.00858420202386988,13.6274237202524,-6271.25065368381,-6278.06436554394
1000,0.215,0.825,1.1308,0.462771397367307,3.60044023188311,-6207.48308962469,-6209.28330974064
1000,0.215,0.825,1.25,0.379953506103438,4.19736767911854,-6193.71927438073,-6195.81795822029
1000,0.215,0.825,1.5,0.00254449185276976,16.3843542470222,-6241.25179178306,-6249.44396890657
1000,0.215,0.825,1.75,0.000969585675014233,18.535277604471,-6214.13938144728,-6223.40702024952
1000,0.215,0.825,2,0.0440512976544461,9.79362480503187,-6241.16503521239,-6246.06184761491
1000,0.215,0.825,2.25,1.11451506637112e-06,33.146964481366,-6297.37560759735,-6313.94908983803
1000,0.215,0.825,2.5,0.0100517813283507,13.2648178537092,-6231.22567494001,-6237.85808386687
1000,0.215,0.825,2.75,0.000780941005863161,19.0141163745811,-6398.05279693138,-6407.55985511867
1000,0.215,0.825,3,0.00509188215420077,14.8189313598996,-6332.99205440755,-6340.4015200875
1000,0.215,0.825,0.25,2.12180074267153e-84,395.915952609024,-4550.34707960153,-4748.30505590605
1000,0.215,0.825,0.5,1.69809703867722e-35,169.019197308662,-5746.13671082844,-5830.64630948277
1000,0.215,0.825,0.75,8.39184388404024e-06,28.8483743245433,-6066.62801633458,-6081.05220349685
1000,0.215,0.825,1,0.955818232508585,0.662948936718749,-6068.51958930036,-6068.85106376872
1000,0.215,0.825,1.1308,0.571023298533235,2.92163964576503,-6197.06052310407,-6198.52134292696
1000,0.215,0.825,1.25,0.625504115999742,2.60744910528956,-6276.86253169616,-6278.1662562488
1000,0.215,0.825,1.5,0.0382982752703841,10.1297244898669,-6189.30044090126,-6194.36530314619
1000,0.215,0.825,1.75,0.0263812748147327,11.0163142860165,-6230.83255621386,-6236.34071335686
1000,0.215,0.825,2,0.0647876109185072,8.85651883310675,-6275.21892721979,-6279.64718663634
1000,0.215,0.825,2.25,0.000649837161731473,19.4199263896007,-6327.65573140389,-6337.36569459869
1000,0.215,0.825,2.5,0.0157873265930299,12.2201164107428,-6298.80090296238,-6304.91096116775
1000,0.215,0.825,2.75,0.0172293482810637,12.016451197007,-6380.12207697933,-6386.13030257783
1000,0.215,0.825,3,3.21741874360795e-05,25.9642516961667,-6361.01438451898,-6373.99651036707
1000,0.215,0.825,0.25,8.03548871635742e-232,1076.81268584739,-4695.77555316485,-5234.18189608854
1000,0.215,0.825,0.5,1.12852634690054e-34,165.185879118912,-5836.14166675175,-5918.7346063112
1000,0.215,0.825,0.75,0.000164532264910135,22.4301493735184,-6045.96759252783,-6057.18266721459
1000,0.215,0.825,1,0.961347076165411,0.615311959671089,-6105.88583224348,-6106.19348822331
1000,0.215,0.825,1.1308,0.0549014045809487,9.26079230057985,-5999.07163138871,-6003.702027539
1000,0.215,0.825,1.25,0.161847533986981,6.54708798620777,-6203.28562325358,-6206.55916724668
1000,0.215,0.825,1.5,0.0162717009565915,12.1497560400621,-6141.85100611316,-6147.92588413319
1000,0.215,0.825,1.75,0.0178554124194635,11.9331437235924,-6117.53794481576,-6123.50451667755
1000,0.215,0.825,2,0.000213411762304891,21.8629324673348,-6372.83047233183,-6383.7619385655
1000,0.215,0.825,2.25,6.4308289660979e-05,24.4693225080828,-6263.7262784779,-6275.96093973194
1000,0.215,0.825,2.5,0.0090200329249102,13.5137771882582,-6359.7019013485,-6366.45878994262
1000,0.215,0.825,2.75,2.88580358204218e-05,26.1984863741891,-6340.71010619128,-6353.80934937838
